iter	Logloss
2822	0.0006628441811
2823	0.0006625659125
2824	0.0006622882571
2825	0.0006620191847
2826	0.0006617494311
2827	0.00066147995
2828	0.0006612289974
2829	0.000660959925
2830	0.0006606933049
2831	0.0006604260036
2832	0.0006601877213
2833	0.0006599257333
2834	0.0006596384048
2835	0.0006593570028
2836	0.0006590735572
2837	0.0006587938581
2838	0.0006585417475
2839	0.0006582843236
2840	0.000658020837
2841	0.0006577389581
2842	0.0006574998583
2843	0.000657245091
2844	0.0006569730214
2845	0.0006567117146
2846	0.0006564546313
2847	0.0006562100138
2848	0.0006559589931
2849	0.0006557031359
2850	0.0006554158075
2851	0.0006551374708
2852	0.000654867036
2853	0.0006546063423
2854	0.0006543652671
2855	0.0006541286196
2856	0.0006538824354
2857	0.000653637273
2858	0.0006533503532
2859	0.0006531043053
2860	0.0006528560775
2861	0.0006525953838
2862	0.0006523280825
2863	0.000652077198
2864	0.0006518095561
2865	0.0006515579905
2866	0.0006513195038
2867	0.0006510829244
2868	0.000650834901
2869	0.0006505639212
2870	0.0006503355844
2871	0.0006500523431
2872	0.0006498126984
2873	0.0006495734624
2874	0.0006493061611
2875	0.0006490557534
2876	0.0006488227844
2877	0.0006485448565
2878	0.0006482804162
2879	0.0006479988779
2880	0.0006477473804
2881	0.0006474845069
2882	0.0006472511292
2883	0.0006470131193
2884	0.0006467707498
2885	0.0006465336936
2886	0.0006462658473
2887	0.0006460501807
2888	0.0006457851955
2889	0.0006455790656
2890	0.0006453004565
2891	0.0006450338364
2892	0.0006447685787
2893	0.0006445514134
2894	0.0006442847252
2895	0.0006440685136
2896	0.0006438080243
2897	0.0006435550281
2898	0.0006433025769
2899	0.000643023559
2900	0.0006427604812
2901	0.0006425493104
2902	0.0006422970636
2903	0.000642043863
2904	0.0006418089867
2905	0.0006415834427
2906	0.0006413011551
2907	0.0006410594668
2908	0.0006408058575
2909	0.0006405705724
2910	0.0006403408732
2911	0.0006401033401
2912	0.0006398577009
2913	0.00063960089
2914	0.000639383861
2915	0.0006391194207
2916	0.0006388491222
2917	0.0006385927882
2918	0.0006383491244
2919	0.0006381203788
2920	0.0006378702436
2921	0.0006376233782
2922	0.0006373741967
2923	0.000637118612
2924	0.0006368631635
2925	0.0006366402081
2926	0.0006363950457
2927	0.0006361660276
2928	0.0006359518596
2929	0.0006357082639
2930	0.000635459968
2931	0.0006352081299
2932	0.0006349717549
2933	0.000634752546
2934	0.0006345069068
2935	0.0006342746871
2936	0.0006340191705
2937	0.0006337782996
2938	0.0006335508483
2939	0.0006333050728
2940	0.0006330493518
2941	0.0006328220367
2942	0.0006325991494
2943	0.0006323369571
2944	0.000632084574
2945	0.0006318503107
2946	0.0006316103254
2947	0.0006313796725
2948	0.0006311356681
2949	0.0006309013367
2950	0.0006306713649
2951	0.0006304028375
2952	0.0006301697322
2953	0.0006299156461
2954	0.0006296895572
2955	0.0006294302259
2956	0.0006291937147
2957	0.0006289574759
2958	0.0006287149702
2959	0.0006284723282
2960	0.0006282626561
2961	0.0006280458314
2962	0.0006278268269
2963	0.0006275867735
2964	0.0006273303032
2965	0.0006270969936
2966	0.0006268723352
2967	0.0006266110965
2968	0.0006263613701
2969	0.0006261172976
2970	0.000625888552
2971	0.000625623158
2972	0.000625400407
2973	0.0006251506805
2974	0.0006249254772
2975	0.0006247013637
2976	0.000624471392
2977	0.0006242534774
2978	0.0006240287508
2979	0.0006237779345
2980	0.0006235550472
2981	0.0006233196259
2982	0.0006230607714
2983	0.0006228263038
2984	0.0006225918361
2985	0.0006223964691
2986	0.0006221402032
2987	0.0006219145911
2988	0.0006216771262
2989	0.0006214595522
2990	0.0006212109838
2991	0.0006209754944
2992	0.0006207573073
2993	0.0006205331257
2994	0.0006202937535
2995	0.0006200795174
2996	0.0006198562213
2997	0.0006196411678
2998	0.0006194242069
2999	0.000619154862
3000	0.0006189451218
3001	0.0006187268666
3002	0.0006184767996
3003	0.0006182466234
3004	0.000618018559
3005	0.00061781747
3006	0.0006175903593
3007	0.0006173434939
3008	0.0006171409062
3009	0.0006168992179
3010	0.0006166692461
3011	0.0006164424079
3012	0.0006162148203
3013	0.0006159865516
3014	0.0006157635961
3015	0.0006155214991
3016	0.0006153247016
3017	0.000615083422
3018	0.000614870412
3019	0.0006146639415
3020	0.0006144445283
3021	0.0006141879218
3022	0.0006139730045
3023	0.0006137617656
3024	0.0006135280473
3025	0.0006132984843
3026	0.0006130969865
3027	0.000612878527
3028	0.0006126408577
3029	0.0006124176298
3030	0.0006121883392
3031	0.0006119477408
3032	0.0006117339815
3033	0.0006114997864
3034	0.0006113057137
3035	0.0006110595976
3036	0.0006108470644
3037	0.0006105997222
3038	0.0006103728158
3039	0.0006101491792
3040	0.0006099342619
3041	0.0006097081048
3042	0.0006094725473
3043	0.0006092367853
3044	0.0006090165547
3045	0.0006088042259
3046	0.000608573028
3047	0.0006083692823
3048	0.0006081319536
3049	0.0006079183306
3050	0.0006076812063
3051	0.0006074599539
3052	0.0006072365897
3053	0.0006070248059
3054	0.000606818131
3055	0.0006065988541
3056	0.0006063931329
3057	0.0006061729022
3058	0.0006059401376
3059	0.0006057173865
3060	0.000605519431
3061	0.0006053071022
3062	0.0006050536292
3063	0.0006048639842
3064	0.0006046489988
3065	0.0006044575827
3066	0.0006042507717
3067	0.0006040249552
3068	0.0006037875584
3069	0.0006036003658
3070	0.000603362969
3071	0.0006031594958
3072	0.0006029479163
3073	0.0006027084078
3074	0.0006024943079
3075	0.0006022957393
3076	0.0006020889282
3077	0.0006018810272
3078	0.0006016964231
3079	0.0006015002387
3080	0.0006013021469
3081	0.0006010805539
3082	0.0006008575303
3083	0.0006006569181
3084	0.0006004464286
3085	0.0006002463613
3086	0.0006000270844
3087	0.0005998113496
3088	0.000599618503
3089	0.0005994149617
3090	0.0005992051533
3091	0.0005990031106
3092	0.0005987655095
3093	0.0005985806329
3094	0.0005983780452
3095	0.0005981885365
3096	0.0005980108125
3097	0.0005977892876
3098	0.0005975537981
3099	0.0005973540034
3100	0.0005971608162
3101	0.0005969582966
3102	0.000596752303
3103	0.0005965433121
3104	0.0005963254656
3105	0.0005961533955
3106	0.0005959369114
3107	0.0005957357543
3108	0.0005955391611
3109	0.0005953475407
3110	0.0005951386179
3111	0.0005949491773
3112	0.0005947396415
3113	0.0005945293563
3114	0.000594326428
3115	0.0005941220692
3116	0.0005939390319
3117	0.0005937561989
3118	0.0005935699599
3119	0.0005933464595
3120	0.0005931427819
3121	0.0005929433959
3122	0.0005927260944
3123	0.0005925330435
3124	0.0005923263005
3125	0.000592119285
3126	0.0005919321605
3127	0.0005917188099
3128	0.0005915133612
3129	0.0005913077763
3130	0.0005911168371
3131	0.0005909425872
3132	0.0005907635689
3133	0.0005905599594
3134	0.000590359211
3135	0.0005901562146
3136	0.0005899380275
3137	0.0005897391183
3138	0.0005895553316
3139	0.0005893690245
3140	0.0005891493389
3141	0.0005889140538
3142	0.0005887323107
3143	0.0005885180065
3144	0.0005883368765
3145	0.0005881658963
3146	0.0005879611288
3147	0.0005877695765
3148	0.000587540899
3149	0.000587346077
3150	0.0005871488026
3151	0.0005869750977
3152	0.0005867670604
3153	0.0005865672656
3154	0.0005863758496
3155	0.0005861764635
3156	0.0005859648841
3157	0.0005857594354
3158	0.0005855756487
3159	0.000585370745
3160	0.0005851758548
3161	0.0005849734715
3162	0.0005847910472
3163	0.0005845982688
3164	0.0005843894141
3165	0.0005842102596
3166	0.0005840121678
3167	0.0005838316509
3168	0.0005836678232
3169	0.0005834678241
3170	0.0005832610812
3171	0.0005830687795
3172	0.000582856587
3173	0.0005826758657
3174	0.0005824903761
3175	0.0005822823388
3176	0.0005820687158
3177	0.0005819040026
3178	0.000581705434
3179	0.0005815244402
3180	0.0005813217844
3181	0.0005811292785
3182	0.0005809155873
3183	0.000580737114
3184	0.0005805600711
3185	0.0005803668158
3186	0.0005801689284
3187	0.0005799721309
3188	0.0005797943388
3189	0.0005796112333
3190	0.0005794034004
3191	0.0005791909354
3192	0.0005790037428
3193	0.0005787911415
3194	0.0005786186627
3195	0.0005784288815
3196	0.0005782447542
3197	0.000578070913
3198	0.0005778634208
3199	0.0005776692799
3200	0.0005774893761
3201	0.0005772702353
3202	0.0005771018437
3203	0.000576932294
3204	0.0005767461232
3205	0.0005765487807
3206	0.0005763774599
3207	0.00057620321
3208	0.0005760047776
3209	0.0005758295059
3210	0.000575670038
3211	0.0005754609789
3212	0.000575269631
3213	0.0005750683376
3214	0.0005749114582
3215	0.0005747357777
3216	0.0005745653425
3217	0.0005743590082
3218	0.0005741342136
3219	0.000573949882
3220	0.0005737555368
3221	0.0005735721588
3222	0.0005734106473
3223	0.0005732041086
3224	0.0005730289051
3225	0.0005728282928
3226	0.0005726738657
3227	0.0005725089482
3228	0.0005722994123
3229	0.000572117533
3230	0.0005719526836
3231	0.0005717829296
3232	0.0005715609278
3233	0.0005713826588
3234	0.0005711610317
3235	0.0005709746906
3236	0.0005707960129
3237	0.0005706095355
3238	0.0005704346725
3239	0.0005702519417
3240	0.0005700842312
3241	0.0005698552813
3242	0.0005696818488
3243	0.0005694864477
3244	0.0005693026951
3245	0.0005691159453
3246	0.0005689466
3247	0.0005687633923
3248	0.000568578652
3249	0.0005684179919
3250	0.000568238599
3251	0.0005680412565
3252	0.0005678772245
3253	0.0005676934719
3254	0.0005675215381
3255	0.0005673263073
3256	0.0005671614579
3257	0.0005669698034
3258	0.0005667903764
3259	0.0005666029113
3260	0.0005664277758
3261	0.0005662607125
3262	0.0005660729068
3263	0.0005658847604
3264	0.0005657004969
3265	0.000565502882
3266	0.000565324034
3267	0.0005651491029
3268	0.0005649701527
3269	0.0005647795882
3270	0.0005645931789
3271	0.0005644259112
3272	0.0005642646721
3273	0.0005640702248
3274	0.0005638895035
3275	0.0005636980534
3276	0.0005635202272
3277	0.0005633430481
3278	0.0005631538459
3279	0.0005629787104
3280	0.0005627955028
3281	0.0005626375675
3282	0.0005624766009
3283	0.0005622713225
3284	0.0005621204717
3285	0.0005619533403
3286	0.0005617763315
3287	0.0005615624019
3288	0.0005613884926
3289	0.0005612193857
3290	0.0005610382898
3291	0.0005608802182
3292	0.000560676745
3293	0.0005604850905
3294	0.0005603150981
3295	0.0005601362501
3296	0.0005599535533
3297	0.0005597470828
3298	0.0005595769882
3299	0.00055940485
3300	0.0005592481749
3301	0.0005590797492
3302	0.0005589208603
3303	0.000558731045
3304	0.0005585462706
3305	0.0005583616325
3306	0.000558185918
3307	0.0005580379963
3308	0.0005578667777
3309	0.0005576854093
3310	0.0005575015885
3311	0.000557322434
3312	0.0005571431773
3313	0.0005569741385
3314	0.0005567975044
3315	0.0005566376618
3316	0.0005564499583
3317	0.0005562658991
3318	0.0005561068739
3319	0.0005559414795
3320	0.0005557499272
3321	0.0005555745874
3322	0.0005553908007
3323	0.0005552211489
3324	0.0005550560951
3325	0.0005548885209
3326	0.0005547178132
3327	0.0005545529638
3328	0.0005543561322
3329	0.0005541687012
3330	0.0005540221759
3331	0.000553825719
3332	0.0005536597456
3333	0.0005534860066
3334	0.0005533229964
3335	0.0005531612124
3336	0.0005530001095
3337	0.0005528298106
3338	0.0005526191166
3339	0.00055245471
3340	0.0005522990227
3341	0.0005521099567
3342	0.0005519579138
3343	0.0005517904418
3344	0.0005516361509
3345	0.0005514255251
3346	0.000551260846
3347	0.0005510952473
3348	0.0005509313175
3349	0.0005507620403
3350	0.0005505746092
3351	0.0005504055023
3352	0.0005502467837
3353	0.0005500817299
3354	0.0005498996803
3355	0.0005497109209
3356	0.0005495536668
3357	0.0005493834359
3358	0.00054921828
3359	0.0005490423271
3360	0.0005488734245
3361	0.0005487040792
3362	0.0005485488006
3363	0.000548365048
3364	0.0005481865406
3365	0.0005479919229
3366	0.0005478265285
3367	0.000547679288
3368	0.0005475101812
3369	0.0005473520075
3370	0.000547188827
3371	0.0005469910417
3372	0.0005468304498
3373	0.0005466727189
3374	0.0005464964254
3375	0.0005463500704
3376	0.0005461862428
3377	0.000545997824
3378	0.0005458327021
3379	0.0005456742559
3380	0.0005455122335
3381	0.0005453461238
3382	0.000545165675
3383	0.0005450078079
3384	0.0005448504175
3385	0.0005446722167
3386	0.000544516904
3387	0.0005443487849
3388	0.0005441872052
3389	0.0005439930643
3390	0.0005438519887
3391	0.0005436596189
3392	0.0005434805325
3393	0.0005433101654
3394	0.0005431605067
3395	0.0005430074419
3396	0.0005428414004
3397	0.0005426746777
3398	0.0005425203868
3399	0.0005423609189
3400	0.0005421677317
3401	0.0005420100008
3402	0.0005418442999
3403	0.0005417036329
3404	0.0005415335042
3405	0.0005413680758
3406	0.0005412167822
3407	0.0005410447461
3408	0.0005408792836
3409	0.0005407071114
3410	0.0005405330317
3411	0.0005403481211
3412	0.0005401958057
3413	0.0005400506428
3414	0.0005398686954
3415	0.000539693015
3416	0.0005395283018
3417	0.0005393734659
3418	0.0005392129762
3419	0.000539067643
3420	0.0005389042582
3421	0.0005387662138
3422	0.0005385852541
3423	0.000538435391
3424	0.0005382721084
3425	0.0005380848476
3426	0.0005379329409
3427	0.0005377547741
3428	0.00053759752
3429	0.0005374332156
3430	0.0005372732026
3431	0.0005371291978
3432	0.0005369643824
3433	0.0005368201392
3434	0.0005366387027
3435	0.0005364840371
3436	0.000536331892
3437	0.0005361644881
3438	0.0005360126836
3439	0.0005358310086
3440	0.0005356796128
3441	0.000535508837
3442	0.0005353396961
3443	0.0005351747104
3444	0.0005350116321
3445	0.0005348666736
3446	0.0005347094536
3447	0.0005345545496
3448	0.0005344036647
3449	0.0005342607498
3450	0.0005340933119
3451	0.0005339397022
3452	0.000533790384
3453	0.000533627442
3454	0.0005334692683
3455	0.0005333206654
3456	0.0005331625257
3457	0.0005329913412
3458	0.0005328292165
3459	0.000532661438
3460	0.0005324948175
3461	0.0005323373931
3462	0.000532168763
3463	0.0005320073536
3464	0.0005318522113
3465	0.0005317135538
3466	0.0005315323557
3467	0.0005313678128
3468	0.0005312126023
3469	0.0005310657024
3470	0.0005309224469
3471	0.0005307590621
3472	0.0005306307248
3473	0.0005304744584
3474	0.0005303163869
3475	0.0005301538195
3476	0.0005299730301
3477	0.0005297964641
3478	0.0005296567508
3479	0.0005295040948
3480	0.0005293516091
3481	0.0005291888033
3482	0.0005290387017
3483	0.0005288996015
3484	0.0005287531103
3485	0.000528585468
3486	0.0005284213339
3487	0.0005282438823
3488	0.0005280829838
3489	0.000527939524
3490	0.0005278036254
3491	0.0005276293755
3492	0.0005274744715
3493	0.0005273184095
3494	0.0005271462713
3495	0.0005269996098
3496	0.000526853357
3497	0.000526667663
3498	0.0005265034948
3499	0.0005263462067
3500	0.0005261697429
3501	0.0005260095937
3502	0.0005258773395
3503	0.0005257235255
3504	0.0005255755697
3505	0.000525432178
3506	0.0005252924987
3507	0.0005251515933
3508	0.0005250029564
3509	0.0005248554093
3510	0.0005246981893
3511	0.000524550506
3512	0.0005243664469
3513	0.0005242022106
3514	0.000524045263
3515	0.0005238974094
3516	0.000523733139
3517	0.0005235621589
3518	0.0005234054157
3519	0.0005232699599
3520	0.0005231304509
3521	0.0005229802132
3522	0.0005228380816
3523	0.0005226932934
3524	0.0005225526265
3525	0.0005223936013
3526	0.0005222210884
3527	0.0005220778329
3528	0.0005219494275
3529	0.0005217836584
3530	0.0005216055257
3531	0.0005214484419
3532	0.0005212943213
3533	0.0005211538587
3534	0.0005210181304
3535	0.0005208485467
3536	0.0005207012721
3537	0.0005205535889
3538	0.0005204146249
3539	0.0005202657836
3540	0.0005201300553
3541	0.0005199626514
3542	0.0005198185784
3543	0.0005196544783
3544	0.0005194949082
3545	0.0005193469184
3546	0.000519203186
3547	0.0005190627234
3548	0.0005189091478
3549	0.0005187656879
3550	0.000518622739
3551	0.0005184949807
3552	0.0005183432443
3553	0.0005182213443
3554	0.0005180644308
3555	0.0005179014206
3556	0.0005177399772
3557	0.0005175892285
3558	0.0005174277851
3559	0.0005172776835
3560	0.000517135007
3561	0.0005169818742
3562	0.0005168213844
3563	0.0005166584083
3564	0.0005165248598
3565	0.0005163755417
3566	0.000516229902
3567	0.0005160845348
3568	0.0005159199919
3569	0.0005157858304
3570	0.0005156265327
3571	0.0005154770783
3572	0.000515305485
3573	0.0005151711873
3574	0.0005150276593
3575	0.0005148870604
3576	0.0005147409439
3577	0.0005145714283
3578	0.0005143955435
3579	0.0005142747675
3580	0.0005141456468
3581	0.0005140115874
3582	0.0005138781411
3583	0.0005137397562
3584	0.0005135743959
3585	0.000513410977
3586	0.0005132831165
3587	0.0005131323338
3588	0.0005129681315
3589	0.0005128221512
3590	0.0005126668385
3591	0.0005125254222
3592	0.0005123793057
3593	0.0005122280461
3594	0.0005120768888
3595	0.0005119499479
3596	0.0005118228708
3597	0.0005116916384
3598	0.0005115397998
3599	0.0005113880294
3600	0.0005112355777
3601	0.0005111019271
3602	0.0005109233175
3603	0.0005107935156
3604	0.0005106567655
3605	0.0005105172566
3606	0.0005103856155
3607	0.0005102435521
3608	0.000510081155
3609	0.0005099362305
3610	0.0005097871849
3611	0.0005096301011
3612	0.0005095131738
3613	0.0005093594279
3614	0.0005092278208
3615	0.000509060485
3616	0.0005089158331
3617	0.0005087756429
3618	0.0005086224079
3619	0.0005084695135
3620	0.000508330822
3621	0.0005081823213
3622	0.0005080381121
3623	0.0005079105241
3624	0.0005077553477
3625	0.0005076248986
3626	0.0005074695519
3627	0.0005073317119
3628	0.0005072009904
3629	0.0005070595401
3630	0.000506923914
3631	0.0005067620959
3632	0.00050661179
3633	0.0005064418656
3634	0.0005062877791
3635	0.0005061477593
3636	0.0005060197285
3637	0.0005058691161
3638	0.0005057535172
3639	0.0005055924143
3640	0.0005054683685
3641	0.0005053372383
3642	0.0005052114214
3643	0.0005050597872
3644	0.0005049145222
3645	0.0005047623771
3646	0.0005046194962
3647	0.0005044942924
3648	0.0005043472563
3649	0.0005042014803
3650	0.0005040597575
3651	0.0005039275033
3652	0.0005037939548
3653	0.0005036454541
3654	0.0005035031864
3655	0.0005033627578
3656	0.0005032472951
3657	0.0005031186513
3658	0.0005029788017
3659	0.0005028482846
3660	0.0005027285985
3661	0.0005025941304
3662	0.0005024580274
3663	0.0005023458345
3664	0.0005022571768
3665	0.0005021123886
3666	0.0005019683157
3667	0.0005018334048
3668	0.0005017008781
3669	0.0005015662057
3670	0.0005014213834
3671	0.0005012989044
3672	0.0005011743477
3673	0.0005010368483
3674	0.000500884601
3675	0.0005007334437
3676	0.000500632797
3677	0.0005005201612
3678	0.0005003624984
3679	0.0005002595357
3680	0.0005001310621
3681	0.0005000182561
3682	0.0004998964582
3683	0.0004998042924
3684	0.0004997041907
3685	0.0004996259212
3686	0.0004995098114
3687	0.0004995082106
3688	0.0004995050771
3689	0.0004995068141
3690	0.0004994751726
3691	0.0004993587221
3692	0.0004992448943
3693	0.000499134813
3694	0.0004990256854
3695	0.00049890181
3696	0.0004987864154
3697	0.0004986830439
3698	0.0004985585213
3699	0.000498421124
3700	0.0004983002118
3701	0.0004982105664
3702	0.0004980797768
3703	0.0004979912894
3704	0.0004978700365
3705	0.0004977379526
3706	0.000497628791
3707	0.000497502327
3708	0.0004974389757
3709	0.000497336013
3710	0.0004972223554
3711	0.0004971071652
3712	0.0004970012052
3713	0.0004969103336
3714	0.0004967976638
3715	0.0004966968468
3716	0.0004965853691
3717	0.0004964665004
3718	0.0004964064871
3719	0.000496306215
3720	0.0004962051596
3721	0.0004960707596
3722	0.0004959996087
3723	0.0004959387779
3724	0.0004958357811
3725	0.0004957442965
3726	0.0004956448419
3727	0.0004955478396
3728	0.0004954238619
3729	0.0004953118392
3730	0.0004952003615
3731	0.0004950988974
3732	0.0004949899401
3733	0.00049489648
3734	0.0004947817326
3735	0.0004947151797
3736	0.0004946009091
3737	0.0004944906916
3738	0.0004943968909
3739	0.0004943372863
3740	0.0004942212105
3741	0.0004941140924
3742	0.000493999958
3743	0.0004938874245
3744	0.0004937938963
3745	0.0004936861992
3746	0.000493596077
3747	0.0004934826578
3748	0.0004933957372
3749	0.0004933059556
3750	0.0004931840215
3751	0.0004930995873
3752	0.0004929757799
3753	0.0004928661074
3754	0.0004927543231
3755	0.0004926598072
3756	0.0004925613063
3757	0.0004924965586
3758	0.0004923808915
3759	0.0004922727176
3760	0.0004921901226
3761	0.000492084401
3762	0.0004920007842
3763	0.0004918925081
3764	0.0004917904309
3765	0.0004916892733
3766	0.0004915560654
3767	0.0004914839608
3768	0.000491374152
3769	0.0004912788868
3770	0.0004911772183
3771	0.0004910829748
3772	0.0004910276277
3773	0.0004909046718
3774	0.0004908178874
3775	0.0004907256535
3776	0.0004906116894
3777	0.0004905144828
3778	0.0004904089655
3779	0.000490294729
3780	0.0004901896885
3781	0.0004900664602
3782	0.0004899758611
3783	0.0004898734774
3784	0.000489769561
3785	0.0004896583217
3786	0.0004895837307
3787	0.0004894814491
3788	0.000489374876
3789	0.0004892482758
3790	0.000489151001
3791	0.0004890455518
3792	0.0004889484133
3793	0.0004888643537
3794	0.0004887365614
3795	0.0004886205196
3796	0.0004885210991
3797	0.0004884568964
3798	0.0004883646965
3799	0.0004882663318
3800	0.0004882193974
3801	0.0004881172861
3802	0.0004879982812
3803	0.0004878867694
3804	0.0004877898693
3805	0.0004877048901
3806	0.0004876258033
3807	0.000487541335
3808	0.0004874654838
3809	0.0004873495443
3810	0.0004872478076
3811	0.0004871128627
3812	0.0004870429039
3813	0.0004869497504
3814	0.0004868758747
3815	0.0004867831639
3816	0.0004867025784
3817	0.0004866014889
3818	0.0004864943709
3819	0.0004864432131
3820	0.0004863385473
3821	0.0004862292153
3822	0.0004861122881
3823	0.0004859942368
3824	0.0004859199524
3825	0.0004858210427
3826	0.0004857042176
3827	0.0004856084415
3828	0.0004855182511
3829	0.0004854182516
3830	0.0004853075913
3831	0.0004851982253
3832	0.0004851955686
3833	0.0004851750646
3834	0.000485065324
3835	0.0004849957057
3836	0.0004849134854
3837	0.0004848213877
3838	0.0004847217969
3839	0.0004845990453
3840	0.0004845489434
3841	0.0004844254766
3842	0.0004843092646
3843	0.0004842463902
3844	0.0004841309616
3845	0.0004841153962
3846	0.0004840217318
3847	0.0004839463915
3848	0.0004838719368
3849	0.0004838004112
3850	0.0004837438038
3851	0.000483651638
3852	0.0004835904326
3853	0.0004835259233
3854	0.0004834144456
3855	0.0004833426476
3856	0.0004832334518
3857	0.0004831633568
3858	0.0004831371307
3859	0.0004830330781
3860	0.0004829489844
3861	0.0004828445911
3862	0.0004827295371
3863	0.0004826218741
3864	0.0004825737136
3865	0.0004824902671
3866	0.0004824058669
3867	0.0004823196956
3868	0.0004822517463
3869	0.00048216612
3870	0.000482054506
3871	0.000482013464
3872	0.0004819711276
3873	0.0004819278717
3874	0.0004818356378
3875	0.00048172869
3876	0.0004816699709
3877	0.0004815812792
3878	0.0004815049171
3879	0.0004814091069
3880	0.0004813113894
3881	0.0004812241622
3882	0.0004811191559
3883	0.0004810240269
3884	0.0004809237548
3885	0.0004808495726
3886	0.0004807498796
3887	0.0004807533877
3888	0.000480717114
3889	0.0004806248801
3890	0.000480529138
3891	0.0004804551261
3892	0.0004803497791
3893	0.0004802464076
3894	0.0004801704543
3895	0.0004800974982
3896	0.0004800158909
3897	0.0004799605097
3898	0.0004798880986
3899	0.0004798289708
3900	0.0004797275407
3901	0.000479654823
3902	0.0004795695032
3903	0.0004794566972
3904	0.0004794534956
3905	0.0004793919836
3906	0.0004793559143
3907	0.0004792752607
3908	0.0004791599342
3909	0.0004790672915
3910	0.000479002067
3911	0.0004789001601
3912	0.0004788514546
3913	0.0004787436553
3914	0.0004787442003
3915	0.0004786988667
3916	0.000478663717
3917	0.0004785728114
3918	0.0004785049302
3919	0.0004784196104
3920	0.0004783630371
3921	0.0004783084052
3922	0.0004782374246
3923	0.0004781322139
3924	0.0004780580657
3925	0.0004779956681
3926	0.0004779332706
3927	0.0004778686932
3928	0.0004777537414
3929	0.000477752924
3930	0.0004777525493
3931	0.0004777592591
3932	0.0004777243478
3933	0.000477691991
3934	0.000477582659
3935	0.0004775284358
3936	0.0004774495874
3937	0.0004774381433
3938	0.0004773892675
3939	0.0004773000308
3940	0.0004772582735
3941	0.0004771834101
3942	0.000477102484
3943	0.000477009058
3944	0.0004769128731
3945	0.0004768225466
3946	0.0004767312322
3947	0.0004767029967
3948	0.0004766814368
3949	0.0004766025203
3950	0.0004765130452
3951	0.0004764376708
3952	0.0004763233321
3953	0.0004762522152
3954	0.0004761604582
3955	0.000476051569
3956	0.0004759870257
3957	0.0004758916582
3958	0.0004758072921
3959	0.000475755964
3960	0.0004756797382
3961	0.0004756331444
3962	0.0004755493573
3963	0.0004754394463
3964	0.0004753443173
3965	0.0004752596446
3966	0.0004751828739
3967	0.0004750999723
3968	0.0004750529017
3969	0.0004749644143
3970	0.0004748863493
3971	0.0004748182297
3972	0.0004747235775
3973	0.0004746416637
3974	0.0004745270184
3975	0.0004744337286
3976	0.0004743383612
3977	0.0004742386682
3978	0.0004741317545
3979	0.0004740325383
3980	0.0004739444937
3981	0.0004738835267
3982	0.0004737812451
3983	0.0004736947332
3984	0.0004735988208
3985	0.0004734796797
3986	0.0004733990261
3987	0.0004733019216
3988	0.0004732108457
3989	0.0004731351307
3990	0.0004730379241
3991	0.000472972393
3992	0.0004728956904
3993	0.0004727660588
3994	0.000472684145
3995	0.0004725791386
3996	0.000472484214
3997	0.000472401653
3998	0.0004723349639
3999	0.0004722711018
